Date,Wallet,Type,"Category name",Amount,Currency,Note,Labels,Author
2022-03-16T10:05:36+00:00,Household,Expense,"Food & Drink",-3330000.00000000,IDR,"Dapurfit sonia",cashLeo,"Sonia P"
2022-03-16T13:36:57+00:00,Household,Expense,"Food & Drink",-66560.00000000,IDR,Jus,cashLeo,"Sonia P"
2022-03-17T02:41:25+00:00,Household,Expense,"Food & Drink",-103000.00000000,IDR,Mcd,citibankCC,Leo
2022-03-17T02:41:41+00:00,Household,Expense,Home,-106500.00000000,IDR,Sbux,citibankCC,Leo
2022-03-17T04:26:31+00:00,Household,Expense,"Food & Drink",-76600.00000000,IDR,"Nasi liwet",cashLeo,"Sonia P"
2022-03-17T04:34:04+00:00,Household,Expense,Nami,-562000.00000000,IDR,"Baju nami",cashLeo,"Sonia P"
2022-03-18T02:41:03+00:00,Household,Expense,Nami,-305000.00000000,IDR,"Pampers Nami",citibankCC,Leo
2022-03-18T05:03:15+00:00,Household,Expense,Coffee,-56800.00000000,IDR,Kulo,cashLeo,"Sonia P"
2022-03-18T09:11:05+00:00,Household,Expense,"Food & Drink",-84000.00000000,IDR,Hokben,citibankCC,Leo
2022-03-18T09:12:00+00:00,Household,Expense,"Food & Drink",-95000.00000000,IDR,"Mie GM",citibankCC,Leo
2022-03-18T09:12:34+00:00,Household,Expense,Shopping,-117600.00000000,IDR,Piring,citibankCC,Leo
2022-03-18T09:14:15+00:00,Household,Expense,Snack,-54500.00000000,IDR,Pempek,citibankCC,Leo
2022-03-19T09:14:36+00:00,Household,Expense,"Food & Drink",-30000.00000000,IDR,"Nasi tim",citibankCC,Leo
2022-03-19T09:14:50+00:00,Household,Expense,"Food & Drink",-67600.00000000,IDR,"Nasi liwet",citibankCC,Leo
2022-03-19T09:15:41+00:00,Household,Expense,Coffee,-50000.00000000,IDR,Tuku,citibankCC,Leo
2022-03-19T09:16:09+00:00,Household,Expense,Nami,-1796357.00000000,IDR,"Vaksin Bulanan Nami",citibankCC,Leo
2022-03-19T09:16:47+00:00,Household,Expense,Home,-156000.00000000,IDR,"Rak Penyimpanan Router",citibankCC,Leo
2022-03-19T09:19:54+00:00,Household,Expense,Home,-57000.00000000,IDR,"IPL agnesi",citibankCC,Leo
2022-03-19T09:20:04+00:00,Household,Expense,Transport,-200000.00000000,IDR,"Isi Flash",citibankCC,Leo
2022-03-19T12:33:42+00:00,Household,Expense,Nami,-232000.00000000,IDR,"Tissue Nami",citibankCC,Leo
2022-03-20T11:27:37+00:00,Household,Expense,"Food & Drink",-92000.00000000,IDR,"Mie asoi",citibankCC,Leo
2022-03-23T11:26:44+00:00,Household,Expense,Nami,-191037.00000000,IDR,"Buah Nami",citibankCC,Leo
2022-03-24T04:47:04+00:00,Household,Expense,Nami,-81920.00000000,IDR,"Gunting mpasi nami",cashLeo,"Sonia P"
2022-03-24T13:46:29+00:00,Household,Expense,"Food & Drink",-42000.00000000,IDR,Mcd,cashLeo,"Sonia P"
2022-03-25T01:19:16+00:00,Household,Expense,Transport,-41000.00000000,IDR,"Grab car booster nia",citibankCC,Leo
2022-03-25T03:02:25+00:00,Household,Expense,Transport,-352000.00000000,IDR,Bensin,citibankCC,Leo
2022-03-25T04:46:38+00:00,Household,Expense,Transport,-16000.00000000,IDR,"Pulang vaksin sonia",cashLeo,"Sonia P"
2022-03-25T05:12:23+00:00,Household,Expense,Home,-1000000.00000000,IDR,"Listrik trf k mama",cashLeo,"Sonia P"
2022-03-26T01:00:27+00:00,Household,Expense,"Food & Drink",-63000.00000000,IDR,"Mie Bangka",citibankCC,Leo
2022-03-26T02:40:05+00:00,Household,Expense,Coffee,-84100.00000000,IDR,Sbux,citibankCC,Leo
2022-03-27T01:03:45+00:00,Household,Expense,"Food & Drink",-154000.00000000,IDR,"Mie asoi",citibankCC,Leo
2022-03-27T08:17:32+00:00,Household,Expense,"Food & Drink",-116501.00000000,IDR,McD,citibankCC,Leo
2022-03-27T08:17:58+00:00,Household,Expense,"Food & Drink",-116600.00000000,IDR,"Indomaret allogio",citibankCC,Leo
2022-03-27T08:18:12+00:00,Household,Expense,Coffee,-50000.00000000,IDR,"Tuku Gading Serpong",citibankCC,Leo
2022-03-28T11:49:52+00:00,Household,Expense,"Food & Drink",-47250.00000000,IDR,"Nasi liwet",cashLeo,"Sonia P"
2022-03-29T23:58:53+00:00,Household,Expense,Nami,-270242.00000000,IDR,"Susu Formula Nami",citibankCC,Leo
2022-03-31T02:05:59+00:00,Household,Expense,"Food & Drink",-129000.00000000,IDR,McD,citibankCC,Leo
2022-03-31T02:46:01+00:00,Household,Expense,Transport,-35000.00000000,IDR,"Cuci Mobil",citibankCC,Leo
2022-03-31T02:46:12+00:00,Household,Expense,Transport,-35000.00000000,IDR,"Tambal Ban",citibankCC,Leo
2022-03-31T02:47:03+00:00,Household,Expense,"Food & Drink",-80500.00000000,IDR,"Jeruk Nami",citibankCC,Leo
2022-04-01T02:14:51+00:00,Household,Expense,Nami,-1008754.00000000,IDR,"Baju nami",cashLeo,"Sonia P"
2022-04-01T11:30:46+00:00,Household,Expense,Nami,-142555.00000000,IDR,"Tissue Neppi, Bambi",citibankCC,Leo
2022-04-01T13:07:36+00:00,Household,Expense,Nami,-654145.00000000,IDR,"Bahan Mpasi nami",cashLeo,"Sonia P"
2022-04-02T00:02:50+00:00,Household,Expense,"Food & Drink",-120000.00000000,IDR,"Mi bangka",citibankCC,Leo
2022-04-02T03:05:32+00:00,Household,Expense,Transport,-200000.00000000,IDR,Flaz,citibankCC,Leo
2022-04-02T06:20:16+00:00,Household,Expense,Transport,-184000.00000000,IDR,"Bensin - Shell Super",citibankCC,Leo
2022-04-02T06:20:44+00:00,Household,Expense,Groceries,-147200.00000000,IDR,"Indomaret allogio",citibankCC,Leo
2022-04-02T06:58:09+00:00,Household,Expense,"Food & Drink",-122000.00000000,IDR,Kfc,citibankCC,Leo
2022-04-03T07:20:38+00:00,Household,Expense,Nami,-314600.00000000,IDR,"Pempers 4",cashLeo,"Sonia P"
2022-04-03T10:06:34+00:00,Household,Expense,"Food & Drink",-166000.00000000,IDR,"Ikkudo PIK",citibankCC,Leo
2022-04-03T10:07:02+00:00,Household,Expense,Snack,-93000.00000000,IDR,"Gelato pik",citibankCC,Leo
2022-04-03T10:07:14+00:00,Household,Expense,Coffee,-38800.00000000,IDR,Kulo,citibankCC,Leo
2022-04-03T10:29:27+00:00,Household,Expense,"Food & Drink",-176153.00000000,IDR,"Bakmie GM",citibankCC,Leo
2022-04-04T11:33:34+00:00,Household,Expense,"Food & Drink",-40000.00000000,IDR,Saroni,cashLeo,"Sonia P"
2022-04-05T02:38:37+00:00,Household,Expense,Groceries,-626128.00000000,IDR,"Ranch Market mpasi nami",citibankCC,Leo
2022-04-05T07:25:47+00:00,Household,Expense,Nami,-69120.00000000,IDR,"Busy jar - mainan nami",cashLeo,"Sonia P"
2022-04-05T13:35:00+00:00,Household,Expense,"Food & Drink",-228800.00000000,IDR,Wingheng,citibankCC,Leo
2022-04-06T02:36:23+00:00,Household,Expense,Nami,-178000.00000000,IDR,"Tissue Nami",citibankCC,Leo
2022-04-06T02:37:21+00:00,Household,Expense,Coffee,-47000.00000000,IDR,Kulo,citibankCC,Leo
2022-04-06T06:18:06+00:00,Household,Expense,Nami,-135000.00000000,IDR,"Kaldu ayam 2 pack @3",cashLeo,"Sonia P"
2022-04-06T13:35:18+00:00,Household,Expense,"Food & Drink",-39000.00000000,IDR,"Ciz burger nia",citibankCC,Leo
2022-04-07T00:37:49+00:00,Household,Expense,Coffee,-87100.00000000,IDR,Sbux,citibankCC,Leo
2022-04-07T02:46:54+00:00,Household,Expense,Nami,-65000.00000000,IDR,"Gantiin mama beli bahan2 mpasi nami",cashLeo,"Sonia P"
2022-04-07T11:50:45+00:00,Household,Expense,"Food & Drink",-45210.00000000,IDR,"Nasi goreng",citibankCC,Leo
2022-04-08T10:46:36+00:00,Household,Expense,"Food & Drink",-57000.00000000,IDR,"Nasi liwet",cashLeo,"Sonia P"
2022-04-08T16:44:35+00:00,Household,Expense,Groceries,-63800.00000000,IDR,"Teh botol ",citibankCC,Leo
2022-04-08T16:46:04+00:00,Household,Expense,"Bills & Fees",-450000.00000000,IDR,Oxygen,citibankCC,Leo
2022-04-09T05:53:11+00:00,Household,Expense,Coffee,-40000.00000000,IDR,Tuku,citibankCC,Leo
2022-04-09T05:54:37+00:00,Household,Expense,"Food & Drink",-111500.00000000,IDR,KFC,citibankCC,Leo
2022-04-09T05:55:35+00:00,Household,Expense,"Food & Drink",-111000.00000000,IDR,"Mie asoi",citibankCC,Leo
2022-04-09T10:51:41+00:00,Household,Expense,"Food & Drink",-61800.00000000,IDR,Sate,citibankCC,Leo
2022-04-09T10:57:33+00:00,Household,Income,"Medical Reimburse",1796357.00000000,IDR,"Reimburse Vaksin Nami Maret",cashLeo,Leo
2022-04-10T05:50:08+00:00,Household,Expense,Coffee,-132500.00000000,IDR,Sbux,ovo,Leo
2022-04-10T05:51:44+00:00,Household,Expense,"Food & Drink",-103000.00000000,IDR,Hokben,citibankCC,Leo
2022-04-10T14:30:20+00:00,Household,Expense,"Food & Drink",-88000.00000000,IDR,"Mie Bangka",citibankCC,Leo
2022-04-10T14:30:39+00:00,Household,Expense,Snack,-35000.00000000,IDR,Pukis,citibankCC,Leo
2022-04-10T14:32:55+00:00,Household,Expense,"Bills & Fees",-57000.00000000,IDR,"IPL Agnesi",citibankCC,Leo
2022-04-10T14:35:09+00:00,Household,Expense,Groceries,-113700.00000000,IDR,"Plastik sampah",citibankCC,Leo
2022-04-10T15:15:30+00:00,Household,Expense,Nami,-275000.00000000,IDR,"Sewa Carseat 2 minggu",citibankCC,Leo
2022-04-11T12:10:50+00:00,Household,Expense,Snack,-25000.00000000,IDR,"Kue Putu",cashLeo,Leo
2022-04-13T12:39:01+00:00,Household,Expense,Home,-50000.00000000,IDR,"Service ac",cashLeo,"Sonia P"
2022-04-13T15:51:15+00:00,Household,Expense,Groceries,-156422.00000000,IDR,Kemcik,citibankCC,Leo
2022-04-14T12:17:26+00:00,Household,Expense,"Food & Drink",-53501.00000000,IDR,Hokben,cashLeo,"Sonia P"
2022-04-15T01:59:40+00:00,Household,Expense,Coffee,-120000.00000000,IDR,Sbux,citibankCC,Leo
2022-04-15T02:36:28+00:00,Household,Expense,"Food & Drink",-138600.00000000,IDR,"Bebek tepi sawah",citibankCC,Leo
2022-04-15T02:37:03+00:00,Household,Expense,"Food & Drink",-104000.00000000,IDR,Kalimantan,citibankCC,Leo
2022-04-15T05:05:49+00:00,Household,Expense,Transport,-370800.00000000,IDR,BP92,citibankCC,Leo
2022-04-15T05:06:13+00:00,Household,Expense,Groceries,-287860.00000000,IDR,"Superindo Le Eminence",citibankCC,Leo
2022-04-15T05:07:13+00:00,Household,Expense,Transport,-350000.00000000,IDR,"Flazz Tol",citibankCC,Leo
2022-04-16T13:52:35+00:00,Household,Expense,"Food & Drink",-307230.00000000,IDR,Amen,citibankCC,Leo
2022-04-16T13:52:55+00:00,Household,Expense,"Food & Drink",-875490.00000000,IDR,"Bebek tepi sawah",citibankCC,Leo
2022-04-17T11:46:07+00:00,Household,Expense,"Food & Drink",-282975.00000000,IDR,"Bebek tepi sawah",citibankCC,Leo
2022-04-17T11:47:01+00:00,Household,Expense,"Food & Drink",-103000.00000000,IDR,"Sate kambing hanjawar",citibankCC,Leo
2022-04-17T11:47:44+00:00,Household,Expense,Groceries,-91300.00000000,IDR,"Alfamidi le eminence",citibankCC,Leo
2022-04-18T00:27:55+00:00,Household,Expense,Drink,-48000.00000000,IDR,Dumdum,citibankCC,Leo
2022-04-18T00:30:16+00:00,Household,Expense,Entertainment,-130000.00000000,IDR,Cimory,citibankCC,Leo
2022-04-18T00:30:31+00:00,Household,Expense,Transport,-264000.00000000,IDR,"BP Gading Serpong",citibankCC,Leo
2022-04-18T00:30:48+00:00,Household,Expense,"Food & Drink",-85000.00000000,IDR,McD,citibankCC,Leo
2022-04-18T06:54:53+00:00,Household,Expense,Shopping,-250000.00000000,IDR,"Case macbook",citibankCC,Leo
2022-04-18T14:47:50+00:00,Household,Expense,Nami,-231000.00000000,IDR,Peachy,cashLeo,"Sonia P"
2022-04-19T00:53:40+00:00,Household,Expense,Laundry,-135000.00000000,IDR,"Laundry pulang eminence",citibankCC,Leo
2022-04-20T00:27:33+00:00,Household,Expense,"Food & Drink",-119000.00000000,IDR,Hokben,citibankCC,Leo
2022-04-20T12:04:39+00:00,Household,Expense,"Food & Drink",-64000.00000000,IDR,Saroni,cashLeo,"Sonia P"
2022-04-23T00:25:23+00:00,Household,Expense,"Food & Drink",-66000.00000000,IDR,Saroni,citibankCC,Leo
2022-04-23T03:53:04+00:00,Household,Expense,Nami,-210000.00000000,IDR,"Sabun cuci botol nami, sanitizer nami",cashLeo,"Sonia P"
2022-04-23T10:42:25+00:00,Household,Expense,"Food & Drink",-80000.00000000,IDR,Mcd,citibankCC,Leo
2022-04-23T10:43:06+00:00,Household,Expense,Home,-118000.00000000,IDR,"Tempat remot, hook gantungan",citibankCC,Leo
2022-04-23T10:43:17+00:00,Household,Expense,Coffee,-55000.00000000,IDR,Tuku,citibankCC,Leo
2022-04-23T10:43:52+00:00,Household,Expense,Groceries,-575740.00000000,IDR,"Susu Nami",citibankCC,Leo
2022-04-23T10:44:17+00:00,Household,Expense,"Food & Drink",-94500.00000000,IDR,Hokben,citibankCC,Leo
2022-04-23T12:19:14+00:00,Household,Expense,Drink,-48200.00000000,IDR,Dumdum,citibankCC,Leo
2022-04-24T12:18:14+00:00,Household,Expense,"Food & Drink",-51000.00000000,IDR,"Mie bangka",citibankCC,Leo
2022-04-25T00:23:19+00:00,Household,Expense,"Food & Drink",-51000.00000000,IDR,"Mie Bangka",citibankCC,Leo
2022-04-25T00:23:50+00:00,Household,Expense,Transport,-300000.00000000,IDR,BP,citibankCC,Leo
2022-04-25T00:24:49+00:00,Household,Expense,"Food & Drink",-464365.00000000,IDR,Pokenbir,citibankCC,Leo
2022-04-25T04:13:04+00:00,Household,Expense,Nami,-25000.00000000,IDR,"Bahan makan nami",cashLeo,"Sonia P"
2022-04-25T07:22:43+00:00,Household,Expense,Home,-117500.00000000,IDR,"Sendal rmh leo sonia, plastik kulkas",cashLeo,"Sonia P"
2022-04-25T12:08:07+00:00,Household,Expense,Laundry,-35000.00000000,IDR,Wewash,ovo,Leo
2022-04-25T12:09:19+00:00,Household,Expense,Groceries,-185400.00000000,IDR,"Makanan Nami kemcik",citibankCC,Leo
2022-04-25T12:17:50+00:00,Household,Expense,Snack,-55500.00000000,IDR,Martabak,citibankCC,Leo
2022-04-25T12:56:11+00:00,Household,Expense,Laundry,-158000.00000000,IDR,Laundry,citibankCC,Leo
2022-04-26T07:10:10+00:00,Household,Expense,Home,-20396.00000000,IDR,"Tmpt Remote ac",cashLeo,"Sonia P"
2022-04-26T07:12:55+00:00,Household,Expense,Home,-37700.00000000,IDR,"Batu koral 10kg",cashLeo,"Sonia P"
2022-04-26T15:02:28+00:00,Household,Expense,Home,-90000.00000000,IDR,"3 karung batu koral @10kg",cashLeo,"Sonia P"
2022-04-27T11:07:29+00:00,Household,Expense,Coffee,-90000.00000000,IDR,Sbux,citibankCC,Leo
2022-04-27T11:07:42+00:00,Household,Expense,"Food & Drink",-54200.00000000,IDR,"Mie Asoi",citibankCC,Leo
2022-04-27T11:07:56+00:00,Household,Expense,"Food & Drink",-114002.00000000,IDR,AW,citibankCC,Leo
2022-04-27T11:08:18+00:00,Household,Expense,"Food & Drink",-117000.00000000,IDR,McD,citibankCC,Leo
2022-04-27T17:12:43+00:00,Household,Expense,"Food & Drink",-41800.00000000,IDR,Kulo,citibankCC,Leo
2022-04-27T17:12:48+00:00,Household,Expense,"Food & Drink",-103002.00000000,IDR,Hokben,citibankCC,Leo
2022-04-27T17:13:01+00:00,Household,Expense,"Food & Drink",-80600.00000000,IDR,"Mie bangka",citibankCC,Leo
2022-04-29T12:14:29+00:00,Household,Expense,"Food & Drink",-39550.00000000,IDR,Sate,citibankCC,Leo
2022-04-29T12:16:00+00:00,Household,Expense,"Food & Drink",-77000.00000000,IDR,"Bakmie ling2",citibankCC,Leo
2022-04-29T12:22:58+00:00,Household,Expense,Shopping,-71300.00000000,IDR,"Indomaret Allogio",citibankCC,Leo
2022-04-29T12:23:19+00:00,Household,Expense,Laundry,-78000.00000000,IDR,"Laundry Baju",citibankCC,Leo
2022-04-29T12:23:30+00:00,Household,Expense,Transport,-200000.00000000,IDR,"Flazz BCA",citibankCC,Leo
2022-04-29T12:23:46+00:00,Household,Expense,"Bills & Fees",-57000.00000000,IDR,"Agnesi PDAM",citibankCC,Leo
2022-04-29T12:27:10+00:00,Household,Expense,Transport,-222545.00000000,IDR,BP,citibankCC,Leo
2022-04-30T02:05:01+00:00,Household,Expense,Home,-43000.00000000,IDR,"Hook transparan",cashLeo,"Sonia P"
2022-04-30T12:22:12+00:00,Household,Expense,"Food & Drink",-158400.00000000,IDR,Atek,citibankCC,Leo
2022-04-30T12:22:28+00:00,Household,Expense,Snack,-58000.00000000,IDR,"Ikea es krim, minum",citibankCC,Leo
2022-04-30T12:22:42+00:00,Household,Expense,Laundry,-80000.00000000,IDR,"Laundry bedcover",citibankCC,Leo
2022-05-01T12:08:12+00:00,Household,Expense,Groceries,-60000.00000000,IDR,Galon,cashLeo,"Sonia P"
2022-05-01T15:18:23+00:00,Household,Expense,Home,-723650.00000000,IDR,"Alat2 Rumah",citibankCC,Leo
2022-05-01T15:18:37+00:00,Household,Expense,"Food & Drink",-97501.00000000,IDR,McD,citibankCC,Leo
2022-05-01T15:19:22+00:00,Household,Expense,"Food & Drink",-103000.00000000,IDR,Hokben,citibankCC,Leo
2022-05-02T05:20:24+00:00,Household,Expense,"Food & Drink",-233000.00000000,IDR,Gokana,cashLeo,"Sonia P"
2022-05-02T15:16:22+00:00,Household,Expense,"Bills & Fees",-1000000.00000000,IDR,"Listrik 672 KWH",citibankCC,Leo
2022-05-02T15:17:10+00:00,Household,Expense,"Food & Drink",-112070.00000000,IDR,"Padang merdeka",citibankCC,Leo
2022-05-02T15:17:33+00:00,Household,Expense,Groceries,-1276793.00000000,IDR,"Farmer Market SMS",citibankCC,Leo
2022-05-02T15:17:55+00:00,Household,Expense,Home,-341880.00000000,IDR,Daiso,citibankCC,Leo
2022-05-03T10:42:15+00:00,Household,Expense,Laundry,-95000.00000000,IDR,Laundry,ovo,Leo
2022-05-03T10:46:24+00:00,Household,Expense,Coffee,-135000.00000000,IDR,Tuku,citibankCC,Leo
2022-05-03T10:46:52+00:00,Household,Expense,"Food & Drink",-80000.00000000,IDR,"Fish streak",cashLeo,Leo
2022-05-03T13:22:35+00:00,Household,Expense,"Food & Drink",-109000.00000000,IDR,Hokben,citibankCC,Leo
2022-05-03T23:52:51+00:00,Household,Expense,Home,-35000.00000000,IDR,"Hook transparan",cashLeo,"Sonia P"
2022-05-04T03:05:58+00:00,Household,Expense,Home,-110700.00000000,IDR,"Sodium percarbonate, plastik ikea packing maknan kulkas, 2 silikon tutup gelas",cashLeo,"Sonia P"
2022-05-04T03:58:18+00:00,Household,Expense,Home,-203500.00000000,IDR,"Coaster & tmpt tissue kain",cashLeo,"Sonia P"
2022-05-04T13:23:20+00:00,Household,Expense,"Food & Drink",-102000.00000000,IDR,"Mie Siantar",citibankCC,Leo
2022-05-04T13:23:55+00:00,Household,Expense,"Food & Drink",-85000.00000000,IDR,Mcd,citibankCC,Leo
2022-05-04T13:24:21+00:00,Household,Expense,Home,-107600.00000000,IDR,"Keset handuk",citibankCC,Leo
2022-05-04T13:24:58+00:00,Household,Expense,Home,-85000.00000000,IDR,"Sign paket taruh disini",citibankCC,Leo
2022-05-04T13:25:13+00:00,Household,Expense,Coffee,-37100.00000000,IDR,Sbux,citibankCC,Leo
2022-05-05T03:13:07+00:00,Household,Expense,Home,-34900.00000000,IDR,"Tudung saji",cashLeo,"Sonia P"
2022-05-05T03:26:06+00:00,Household,Expense,Home,-142099.00000000,IDR,"Bantal pelindung kpl nami, sendok kayu & tmpt masker",cashLeo,"Sonia P"
2022-05-05T03:35:52+00:00,Household,Expense,Nami,-195700.00000000,IDR,"Pempers nami 3",cashLeo,"Sonia P"
2022-05-05T12:31:19+00:00,Household,Expense,"Food & Drink",-65600.00000000,IDR,"Ayam galaxy",citibankCC,Leo
2022-05-06T04:12:00+00:00,Household,Expense,Groceries,-399680.00000000,IDR,Superindo,citibankCC,Leo
2022-05-06T10:15:24+00:00,Household,Expense,"Food & Drink",-55500.00000000,IDR,Babibanget,citibankCC,Leo
2022-05-07T01:43:07+00:00,Household,Expense,Home,-251750.00000000,IDR,"Upgrade listrik",citibankCC,Leo
2022-05-07T01:43:17+00:00,Household,Expense,Home,-120000.00000000,IDR,"Memory card cctv",citibankCC,Leo
2022-05-07T04:36:43+00:00,Household,Expense,Laundry,-95000.00000000,IDR,"Laundry ",citibankCC,Leo
2022-05-07T10:14:30+00:00,Household,Expense,Coffee,-127500.00000000,IDR,Sbux,citibankCC,Leo
2022-05-07T10:14:46+00:00,Household,Expense,"Food & Drink",-68000.00000000,IDR,"Ayam galaxy",citibankCC,Leo
2022-05-07T10:14:56+00:00,Household,Expense,"Food & Drink",-70200.00000000,IDR,"Bakmie ny tan",citibankCC,Leo
2022-05-07T12:05:15+00:00,Household,Expense,"Food & Drink",-46350.00000000,IDR,Liwet,citibankCC,Leo
2022-05-07T23:43:41+00:00,Household,Expense,"Food & Drink",-145500.00000000,IDR,"Nasi campur",citibankCC,Leo
2022-05-08T01:42:35+00:00,Household,Expense,"Food & Drink",-46350.00000000,IDR,"Mie ayam",citibankCC,Leo
2022-05-08T02:50:02+00:00,Household,Expense,Nami,-95400.00000000,IDR,"Tisu basah 5pak & 1 kntong plastik daging nami",cashLeo,"Sonia P"
2022-05-08T11:06:45+00:00,Household,Expense,"Food & Drink",-44500.00000000,IDR,"2 nasi timbel",cashLeo,"Sonia P"
2022-05-08T23:43:12+00:00,Household,Expense,"Food & Drink",-74200.00000000,IDR,Sate,citibankCC,Leo
2022-05-09T23:41:02+00:00,Household,Expense,Home,-50000.00000000,IDR,"Servis AC bocor",cashLeo,Leo
2022-05-09T23:41:24+00:00,Household,Expense,Home,-80000.00000000,IDR,"Cctv memory card",citibankCC,Leo
2022-05-09T23:42:04+00:00,Household,Expense,Nami,-291200.00000000,IDR,"Sufor Bebe love",citibankCC,Leo
2022-05-09T23:42:35+00:00,Household,Expense,Coffee,-32100.00000000,IDR,"Kopi konnichiwa",citibankCC,Leo
2022-05-10T23:40:35+00:00,Household,Expense,Home,-685000.00000000,IDR,"Tumpeng Mini 15 (@39k), Ongkir 100k",citibankCC,Leo
2022-05-11T09:43:18+00:00,Household,Expense,Coffee,-119500.00000000,IDR,Sbux,citibankCC,Leo
2022-05-11T10:10:10+00:00,Household,Expense,Home,-57000.00000000,IDR,"Galon 3 biji",citibankCC,Leo
2022-05-11T11:46:55+00:00,Household,Expense,Transport,-344261.00000000,IDR,BP,citibankCC,Leo
2022-05-11T11:47:43+00:00,Household,Expense,Laundry,-95000.00000000,IDR,"Laundry ",citibankCC,Leo
2022-05-11T11:48:26+00:00,Household,Expense,"Food & Drink",-59000.00000000,IDR,"Ayam Galaxy",citibankCC,Leo
2022-05-12T11:45:42+00:00,Household,Expense,Nami,-344500.00000000,IDR,"Peachy x6",citibankCC,Leo
2022-05-12T11:48:05+00:00,Household,Expense,Transport,-200000.00000000,IDR,Flazz,citibankCC,Leo
2022-05-12T12:00:16+00:00,Household,Expense,Nami,-475012.00000000,IDR,"Laundry lumba nami",cashLeo,"Sonia P"
2022-05-12T12:02:11+00:00,Household,Expense,"Food & Drink",-131000.00000000,IDR,Mcd,cashLeo,"Sonia P"
2022-05-13T08:24:07+00:00,Household,Expense,Nami,-342400.00000000,IDR,"Bak mandi & bantalan",cashLeo,"Sonia P"
2022-05-13T08:24:46+00:00,Household,Expense,Home,-84900.00000000,IDR,"Keranjang laundry baju bersih",cashLeo,"Sonia P"
2022-05-13T08:40:49+00:00,Household,Expense,Home,-135900.00000000,IDR,"Kemoceng, pembersih sela kolong, plastik organizer",cashLeo,"Sonia P"
2022-05-13T09:37:12+00:00,Household,Expense,Nami,-40000.00000000,IDR,"Bahan makanan nami",cashLeo,"Sonia P"
2022-05-13T09:42:41+00:00,Household,Expense,"Food & Drink",-65000.00000000,IDR,"Mie asoi",citibankCC,Leo
2022-05-13T12:58:48+00:00,Household,Expense,Home,-150000.00000000,IDR,"Ganti mcb",citibankCC,Leo
2022-05-14T09:42:01+00:00,Household,Expense,"Food & Drink",-31000.00000000,IDR,"Bakmie bangka",citibankCC,Leo
2022-05-15T12:59:08+00:00,Household,Expense,"Food & Drink",-44400.00000000,IDR,"Ayam galaxy",citibankCC,Leo
2022-05-15T12:59:22+00:00,Household,Expense,"Food & Drink",-72000.00000000,IDR,"Mie Bangka",citibankCC,Leo
2022-05-16T10:51:45+00:00,Household,Expense,Groceries,-317100.00000000,IDR,"Happy Fresh",citibankCC,Leo
2022-05-16T10:52:01+00:00,Household,Expense,Coffee,-42000.00000000,IDR,Tuku,citibankCC,Leo
2022-05-16T10:52:14+00:00,Household,Expense,"Food & Drink",-54275.00000000,IDR,"Bakmie Bangka",citibankCC,Leo
2022-05-17T15:43:04+00:00,Household,Expense,Home,-29900.00000000,IDR,"Spatula, hook transparan",cashLeo,"Sonia P"
2022-05-18T02:44:44+00:00,Household,Expense,Groceries,-685000.00000000,IDR,Superindo,citibankCC,Leo
2022-05-18T11:58:51+00:00,Household,Expense,Transport,-150000.00000000,IDR,"Update pajak mobilio, biaya birojasa",cashLeo,"Sonia P"
2022-05-20T23:58:52+00:00,Household,Expense,Nami,-225560.00000000,IDR,"4 Pempers M",cashLeo,"Sonia P"
2022-05-21T10:14:11+00:00,Household,Expense,Nami,-291200.00000000,IDR,"Sufor Susu Formula Nami x2",citibankCC,Leo
2022-05-21T10:16:12+00:00,Household,Expense,"Food & Drink",-103000.00000000,IDR,"Lunch McD",citibankCC,Leo
2022-05-21T10:16:31+00:00,Household,Expense,Transport,-379392.00000000,IDR,"BP GS",citibankCC,Leo
2022-05-21T10:16:56+00:00,Household,Expense,Nami,-106150.00000000,IDR,"Mainan Nami",citibankCC,Leo
2022-05-21T10:17:28+00:00,Household,Expense,Groceries,-503390.00000000,IDR,"Ranch Market Passangrahan",citibankCC,Leo
2022-05-21T10:19:00+00:00,Household,Expense,"Food & Drink",-80001.00000000,IDR,"Breakfast McD",citibankCC,Leo
2022-05-21T10:30:25+00:00,Household,Expense,Nami,-260055.00000000,IDR,"Neppi x5, Paseo x10",citibankCC,Leo
2022-05-21T16:08:49+00:00,Household,Expense,Gifts,-667000.00000000,IDR,"Kado joey viho",cashLeo,"Sonia P"
2022-05-22T04:54:04+00:00,Household,Expense,"Food & Drink",-84002.00000000,IDR,Hokben,cashLeo,"Sonia P"
2022-05-22T09:45:36+00:00,Household,Expense,Nami,-270000.00000000,IDR,"5 kaldu ayam (@4/pack)",cashLeo,"Sonia P"
2022-05-23T08:31:51+00:00,Household,Expense,"Food & Drink",-57000.00000000,IDR,"3 galon aqua",cashLeo,"Sonia P"
2022-05-25T13:39:05+00:00,Household,Expense,Coffee,-92700.00000000,IDR,Sbux,citibankCC,Leo
2022-05-25T13:39:18+00:00,Household,Expense,"Food & Drink",-56480.00000000,IDR,"Ayam Galaxy",citibankCC,Leo
2022-05-25T13:40:08+00:00,Household,Expense,Groceries,-638907.00000000,IDR,"Farmers Market",citibankCC,Leo
2022-05-25T13:40:51+00:00,Household,Expense,"Food & Drink",-187100.00000000,IDR,"Coco ichibana",citibankCC,Leo
